CellName,goodcells,signicells,goodLLHcells,spatialcells,LLHi_vis,LLHi_pos,LLHrel,iPos_pval,posKernel_maxabs,overallResp_pval,LLHrel_omit,goodOmitcells
M25131_20260322_cell#187,0,0,0,0,0.0166285370118109,0.0137656913876608,0.827835387916771,1,0,1,0.845116935565993,0
M25131_20260322_cell#188,0,0,0,0,8.37095993285416e-08,8.37095993285416e-08,1,1,NaN,1,1,0
M25131_20260322_cell#189,1,1,1,1,0.0037244076843036,0.00474531609851541,1.27411295989813,0.00769380871565184,17.0730442369927,3.14903168208147e-07,0.918837110989846,0
M25131_20260322_cell#190,1,1,1,1,0.0327669489338617,0.0342538704797887,1.04537870001044,0,15.8644446567003,0,0.97307459733008,0
M25131_20260322_cell#191,1,0,0,0,0.029832014774626,0.0289452276385222,0.97027397771142,1,0,1.11022302462516e-16,0.984083522319493,0
M25131_20260322_cell#192,1,1,1,1,0.0199684554609858,0.0220992579025657,1.10670842548353,8.97028664570421e-07,56.4320342055975,0,0.998798811250966,0
M25131_20260322_cell#193,1,0,0,0,0.0769864991406846,0.0744697086284194,0.967308676971191,1,0,0,0.990554648665378,0
M25131_20260322_cell#194,0,0,0,0,0.00740611096344273,0.00722116152111979,0.975027454593124,1,0,1,0.964322547161104,0
M25131_20260322_cell#195,1,0,0,0,0.0135700487982083,0.0134147281717736,0.988554158592623,1,0,0,0.980441325251438,0
M25131_20260322_cell#196,1,0,0,0,0.0411874932507184,0.0413143328198167,1.0030795651565,1,0,0,0.983119016230788,0
M25131_20260322_cell#197,1,1,1,1,0.0869088706974393,0.0937593862285604,1.07882412320107,0,132.566306371023,0,0.987118025547908,0
M25131_20260322_cell#198,1,1,1,1,0.0447881999078429,0.0469873789833896,1.0491017518023,0,63.1195870726391,0,1.02706526286911,1
M25131_20260322_cell#199,1,0,0,0,0.0135519929482397,0.0129844410714269,0.958120412327511,1,0,0,0.953566136835602,0
M25131_20260322_cell#200,1,0,0,0,0.0105436882268532,0.0098957491871424,0.938547211775423,1,0,0,0.948619440901157,0
M25131_20260322_cell#201,1,1,1,1,0.0153089860670726,0.0215987380605913,1.410853597094,0,23.0059169039262,0,0.941039185593906,0
M25131_20260322_cell#202,1,1,1,1,0.0102406036663166,0.013422116380257,1.31067628604797,0,34.1367785536066,0,0.849341644754223,0
M25131_20260322_cell#203,0,0,0,0,0.00585494457731218,0.00526985983002734,0.900069976827444,1,0,1,0.831497356186014,0
M25131_20260322_cell#204,0,0,0,0,0.0239275599369175,0.0225286853454465,0.941537098009203,1,0,1,0.899953024968222,0
M25131_20260322_cell#205,1,1,1,1,0.0185024471929912,0.0260803038777219,1.40955969800585,0,45.9583251433541,0,0.792543279939367,0
M25131_20260322_cell#206,1,1,1,1,0.0589998826483443,0.0611156000528806,1.03585968835136,0,52.2459728071405,0,1.01519845764395,1
M25131_20260322_cell#207,1,1,1,1,0.0164689537394187,0.0258923941746366,1.57219423797777,0,111.264567631162,0,0.998281903120776,0
M25131_20260322_cell#208,1,0,0,0,0.0211962266879859,0.0205311555566768,0.968623135565631,1,0,0,0.998021176343739,0
M25131_20260322_cell#209,1,1,1,1,0.153495495073859,0.174937624722368,1.13969224072792,0,251.025001441489,0,1.02064386199762,1
M25131_20260322_cell#210,1,0,0,0,0.0302236560181948,0.0293943951635766,0.97256252340488,1,0,0,0.938235445507703,0
M25131_20260322_cell#211,1,1,1,1,0.0349097127364893,0.0475629047482064,1.36245477318097,0,72.8699594505702,0,0.974169423053565,0
M25131_20260322_cell#212,1,0,0,0,0.0264320277639378,0.0266624197530773,1.00871639479184,0.999840539916586,0,0,0.993913490742109,0
M25131_20260322_cell#213,0,0,0,0,6.58459794473352e-08,6.58459794473352e-08,1,1,NaN,1,1,0
M25131_20260322_cell#214,0,0,0,0,0.0114532051314982,0.0110061873675751,0.960970072674794,1,0,1,1.10544357327498,1
M25131_20260322_cell#215,1,1,1,1,0.00841910947332638,0.0109108677739588,1.29596459204229,0,40.5419397849838,0,0.897536420691379,0
M25131_20260322_cell#216,0,0,0,0,0.0327706757901957,0.0302875312028285,0.92422662860953,1,0,1,0.911902022838291,0
M25131_20260322_cell#217,0,0,0,0,0.0121252556454902,0.0109711498490411,0.904818023620122,1,0,1,1.0004646749841,0
M25131_20260322_cell#218,1,1,1,1,0.0282571156974879,0.0341290308730922,1.20780306236727,0,87.0439258491798,0,0.936547840850413,0
M25131_20260322_cell#219,0,0,0,0,0.0133257727312478,0.0127906616739949,0.95984390038424,1,0,1,0.98736884364009,0
M25131_20260322_cell#220,0,0,0,0,0.0101008691127719,0.00891641636092617,0.882737540837144,1,0,1,0.821979528788616,0
M25131_20260322_cell#221,1,1,1,1,0.012383943659308,0.0182826068473819,1.47631540891584,0,55.1681071111518,0,0.912755501015214,0
M25131_20260322_cell#222,1,1,1,1,0.0362146796403365,0.0380647193803551,1.05108535429257,4.44320396075781e-06,34.9996684046336,0,0.955595798107845,0
M25131_20260322_cell#223,0,0,0,0,0.0110413029619478,0.0108575902058472,0.983361315531898,1,0,0.942382282343549,0.888221259758829,0
M25131_20260322_cell#224,0,0,0,0,0.0222316284323931,0.0192437868580536,0.865604016213855,1,0,1,0.840164741512784,0
M25131_20260322_cell#225,0,0,0,0,0.032607871497739,0.0313460442625082,0.961302986755257,1,0,1,0.958502610491882,0
M25131_20260322_cell#226,1,0,0,0,0.0217089124399061,0.0204027401827833,0.939832441595658,0.423731299238624,0,0,0.978848557363187,0
M25131_20260322_cell#227,1,1,1,1,0.0536368193909386,0.0566643828423312,1.05644561862115,0,68.2257206661309,0,0.994219734034919,0
M25131_20260322_cell#228,1,0,0,0,0.00938178000582502,0.00810298845175708,0.863694144045804,1,0,0,0.750394430501431,0
M25131_20260322_cell#229,1,1,1,1,0.0154274382752409,0.019829163321677,1.28531794896242,0,38.8070004346548,0,0.80005942396389,0
M25131_20260322_cell#230,1,0,0,0,0.0676010149496196,0.0670355970945492,0.991635956124449,1,0,0,0.990281946635107,0
M25131_20260322_cell#231,0,0,0,0,0.0306514145451849,0.027241358919597,0.888747202170361,1,0,1,0.885548439368479,0
M25131_20260322_cell#232,1,1,1,1,0.0258390939953172,0.0341464200625709,1.32150221941835,0,79.8922662924324,0,0.93079143585088,0
M25131_20260322_cell#233,1,0,0,0,0.0184946619577468,0.0173976868884266,0.940686935947985,1,0,1.11022302462516e-16,0.835660886391607,0
M25131_20260322_cell#234,1,0,0,0,0.0491261908462203,0.0447847335285411,0.911626420797222,1,0,0,0.969883256508574,0
M25131_20260322_cell#235,1,1,1,1,0.0132940453018144,0.0247140070583307,1.85902834669577,0,125.703669256629,0,0.896209316297006,0
M25131_20260322_cell#236,1,1,1,1,0.0508654074189998,0.0543748900228319,1.06899546827421,0,34.750121520217,0,1.05475602355397,1
M25131_20260322_cell#237,1,1,1,1,0.0904743113554241,0.0956683748080838,1.05740926208606,0,141.120105498536,0,0.971375106722784,0
M25131_20260322_cell#238,1,0,0,0,0.0138015210194244,0.0115928863488188,0.8399716475092,1,0,1.97064586870965e-12,0.786241788668847,0
M25131_20260322_cell#239,1,1,1,1,0.124946221503942,0.183133714465785,1.46570030098915,0,172.140550496622,0,0.970006218233699,0
M25131_20260322_cell#240,1,0,0,0,0.0638316915766352,0.0622996870688975,0.97599931209878,1,0,0,0.991071498073953,0
M25131_20260322_cell#241,0,0,0,0,0.0548158402526415,0.0525927357786895,0.959444123017983,1,0,1,0.97972237973589,0
M25131_20260322_cell#242,0,0,0,0,0.027279712152416,0.0241109157256931,0.883840547546162,1,0,1,0.928807151965063,0
M25131_20260322_cell#243,0,0,0,0,0.00542695940760481,0.00211318029769173,0.389385683395849,1,0,1,0.813295664595722,0
M25131_20260322_cell#244,1,0,0,0,0.0219237078568932,0.0220577809050083,1.00611543672221,0.0529228150834027,0,5.88895598951922e-12,0.843950930377511,0
M25131_20260322_cell#245,1,1,1,1,0.00955770976250004,0.0111946238069035,1.17126634780499,8.23332513277819e-11,28.6993820032013,0,0.797251219404555,0
M25131_20260322_cell#246,1,1,1,1,0.00421052632586741,0.00662093515928227,1.57247209656581,0,60.624682706297,0,1.06659029774169,1
M25131_20260322_cell#247,1,0,0,0,0.028331366666589,0.0280536297497507,0.990196840127526,1,0,0,0.852600341309442,0
M25131_20260322_cell#248,1,0,0,0,0.0518310673395868,0.0512752982139443,0.989277297301227,1,0,0,0.975556736169981,0
M25131_20260322_cell#249,1,0,0,0,0.0201203851690043,0.019999870850125,0.994010337383353,0.999835508676148,0,0,0.981648590140779,0
M25131_20260322_cell#250,0,0,0,0,0.038166372483222,0.0352905068243733,0.924649227271653,1,0,1,0.986275621474416,0
M25131_20260322_cell#251,1,1,1,1,0.0145220351356045,0.0155623414470646,1.07163639956424,0,31.0747507525015,0,1.00833541489077,0
M25131_20260322_cell#252,0,0,0,0,0.0290115577856271,0.0257537088055658,0.887705134480046,1,0,1,0.962739876217608,0
M25131_20260322_cell#253,1,1,1,1,0.0407422862672967,0.048731691851966,1.19609615258833,0,72.0005653977165,0,0.989287912128806,0
M25131_20260322_cell#254,0,0,0,0,1.29724513404207e-07,1.29724513404207e-07,1,1,NaN,0.00091120556977875,6.17793259800634e-05,0
M25131_20260322_cell#255,0,0,0,0,0.0188572777282559,0.0174867602441977,0.927321562326857,1,0,0.166786361681508,0.916570043215439,0
M25131_20260322_cell#256,1,1,1,1,0.020546031252311,0.0226817294366251,1.10394699385429,3.88578058618805e-15,21.9023129092485,0,0.967930478686377,0
M25131_20260322_cell#257,1,1,1,1,0.0154926312696448,0.019282186811906,1.24460373943619,0,29.584185680143,0,0.908656238844645,0
M25131_20260322_cell#258,1,1,1,1,0.0179964354066051,0.022014727857349,1.22328268681858,0,49.6166960146842,0,0.966699318091385,0
M25131_20260322_cell#259,1,0,0,0,0.0491994921590934,0.0441393340318646,0.897150195964096,1,0,0,0.957816541007847,0
M25131_20260322_cell#260,1,0,1,0,0.00727145040724325,0.00849401757830557,1.1681325048775,1,0,0,0.827532276339028,0
M25131_20260322_cell#261,1,1,1,1,0.0187304247026705,0.021047283760677,1.1236949559225,0,35.4949468568914,0,0.861270551022616,0
M25131_20260322_cell#262,0,0,0,0,0.0378804490541183,0.0343488991569017,0.906771171266446,1,0,1,0.965105513597227,0
M25131_20260322_cell#263,1,1,1,1,0.0273541369563161,0.032066540663959,1.17227389462766,0,26.9511719069467,0,1.02683444794557,1
M25131_20260322_cell#264,1,1,1,1,0.0205173758627575,0.0208556160685514,1.01648554903202,7.02698650156819e-06,16.0552501380353,1.11022302462516e-16,0.885424246838675,0
M25131_20260322_cell#265,1,0,0,0,0.0190259539403611,0.018768007144574,0.986442372529876,1,0,0,0.938832812034054,0
M25131_20260322_cell#266,1,0,0,0,0.00539084688208465,0.00522740700535669,0.969681966432563,1,0,0.000492359724147962,0.748113078824234,0
M25131_20260322_cell#267,0,0,0,0,0.0114611053605179,0.0105475773892499,0.920293205364382,1,0,0.999990884863663,0.959314897959855,0
M25131_20260322_cell#268,1,0,0,0,0.0462931967406433,0.0463743653947025,1.00175336031586,0.063300911252377,0,0,1.00134749497441,0
M25131_20260322_cell#269,1,1,1,1,0.0239847223770548,0.0252348560060946,1.05212208043883,0,90.4764830414588,0,0.846208185954059,0
M25131_20260322_cell#270,1,0,0,0,0.00715663623366857,0.00726191778522878,1.01471103855536,1,0,0,0.712266299911296,0
M25131_20260322_cell#271,1,0,0,0,0.0138256508407674,0.0127273928328513,0.920563739055405,1,0,0,0.792292256592815,0
M25131_20260322_cell#272,1,0,0,0,0.00997029041352094,0.00842052947964095,0.844562107059759,1,0,0,0.879354980867207,0
M25131_20260322_cell#273,1,1,1,1,0.0177434907423928,0.0230625351518132,1.29977440666238,0,30.559943444488,0,0.895236508263177,0
M25131_20260322_cell#274,1,0,0,0,0.017768872302056,0.0172091791718791,0.968501482780528,0.996171290177246,0,0,0.802467577203167,0
M25131_20260322_cell#275,1,0,0,0,0.0182369500843764,0.0178948359311353,0.981240604834788,0.999999985342084,0,0,1.0020491887716,0
M25131_20260322_cell#276,1,1,1,1,0.0579298678984712,0.0610462270239402,1.05379537773038,0,36.0413929974746,0,0.955622037129023,0
M25131_20260322_cell#277,1,1,1,1,0.0212796911078439,0.0323460803217555,1.52004463588442,0,70.5933845703209,0,0.922333314414797,0
M25131_20260322_cell#278,0,0,0,0,0.0149823122819517,0.01374145701657,0.917178654267109,1,0,1,0.842728860928125,0
M25131_20260322_cell#279,1,0,0,0,0.029233144840001,0.0275278196724204,0.941664669438947,1,0,6.66133814775094e-16,0.904808996312073,0
M25131_20260322_cell#280,1,1,1,1,0.0295121913123801,0.0317754740768758,1.07668975646503,0.000463954573231007,41.6157079782627,0,0.933354676537033,0
M25131_20260322_cell#281,1,1,1,1,0.0195970691816532,0.0216686321178932,1.10570779319284,2.1538326677728e-14,35.0146105330524,0,0.879154129512077,0
M25131_20260322_cell#282,1,1,1,1,0.0135214153039684,0.0145505428860803,1.07611093653856,1.78439818476761e-10,23.1619069020745,0,0.98573268162558,0
M25131_20260322_cell#283,1,1,1,1,0.0119914914085064,0.0187883659261828,1.5668081046912,0,44.7842653439836,0,0.966574312253291,0
M25131_20260322_cell#284,1,1,1,1,0.0211929850201882,0.0240519106244012,1.13489961897721,0,81.0995951816592,0,0.987611407142339,0
M25131_20260322_cell#285,1,1,1,1,0.0103874006140759,0.012137852259019,1.16851681281754,0,30.8707927298875,0,0.981074860340896,0
M25131_20260322_cell#286,1,1,1,1,0.00613062103322542,0.00754066559554992,1.23000028132267,0,18.0697713507125,0,0.9681650368389,0
M25131_20260322_cell#287,1,0,0,0,0.0194365384226665,0.019564675439222,1.00659258422302,1,0,0,0.994453197256913,0
M25131_20260322_cell#288,1,1,1,1,0.0321760629780872,0.0344980213917573,1.07216415554791,0,27.9933745162153,0,0.941662662765018,0
M25131_20260322_cell#289,0,0,0,0,0.00352120134683654,0.000582138533154135,0.165323841443242,1,0,1,0.714929470812569,0
M25131_20260322_cell#290,1,1,1,1,0.0216697028153598,0.0331233877394974,1.52855754514635,0,40.2076993290533,0,0.943169962439707,0
M25131_20260322_cell#291,1,1,1,1,0.0300145184891226,0.0364992525733232,1.21605324391763,0,43.7402881056033,0,0.948732306027774,0
M25131_20260322_cell#292,1,1,1,1,0.0270097654811124,0.0329634180018468,1.22042592427904,0,112.009029121313,0,0.945166159982734,0
M25131_20260322_cell#293,1,1,1,1,0.00774022177723646,0.0103982556078263,1.34340538386212,0,19.7406359770688,0,0.978549414163108,0
M25131_20260322_cell#294,1,1,1,1,0.0310463822294303,0.0385291909039693,1.24102031016824,0,48.8858903558338,0,0.966450262627021,0
M25131_20260322_cell#295,1,1,1,1,0.0204126000351789,0.0257531434964756,1.26162975084472,0,33.2044204356826,0,0.932358081342613,0
M25131_20260322_cell#296,0,0,0,0,0.011182255068613,0.0100932132569319,0.902609821990387,1,0,1,0.704970372693688,0
M25131_20260322_cell#297,0,0,0,0,0.020854437527237,0.0184879821581228,0.886525092512158,1,0,1,0.885968419408025,0
M25131_20260322_cell#298,1,0,0,0,0.0103960382399332,0.00963245596127199,0.92655064736794,1,0,0,0.956406404341609,0
M25131_20260322_cell#299,1,0,0,0,0.0212015971111552,0.0208678698762159,0.984259335125102,1,0,3.35224625835906e-10,0.846285304366492,0
M25131_20260322_cell#300,1,0,0,0,0.00669717159388133,0.00677918699521108,1.01224627444288,0.338281633600546,0,0,0.627248854019164,0
M25131_20260322_cell#301,0,1,1,0,0.0112559191695194,0.0126300958741094,1.12208480568262,0.0288428127575177,11.3085696483552,0.356606272593137,NaN,0
M25131_20260322_cell#302,1,1,1,1,0.00878876652537613,0.0100650049218994,1.14521245874929,0,19.1671535216665,0,0.953218851796306,0
M25131_20260322_cell#303,1,0,0,0,0.0138775288195114,0.0134239421877472,0.967315028657947,1,0,0,0.978383475405806,0
M25131_20260322_cell#304,0,0,1,0,0.000808585269415718,0.00107020625928348,1.32355398962043,1,NaN,1,0.993013922745239,0
M25131_20260322_cell#305,1,0,0,0,0.0281638326139849,0.0266669053868532,0.946849306781197,1,0,0,0.973284658708387,0
M25131_20260322_cell#306,1,1,1,1,0.028363567788474,0.0355164745176192,1.25218642388324,0,75.829337196129,0,1.05309315080805,1
M25131_20260322_cell#307,1,1,1,1,0.031402700263215,0.0393112607816846,1.25184332723558,0,44.3187315495475,0,0.8557007493057,0
M25131_20260322_cell#308,1,0,0,0,0.0170485018060338,0.0151517765576014,0.888745341378849,1,0,0,0.831785522539377,0
M25131_20260322_cell#309,1,1,1,1,0.023749603661082,0.0251269835052138,1.05799590863863,8.26450019530967e-13,29.7219495710999,0,0.968284154989503,0
M25131_20260322_cell#310,1,0,0,0,0.0275871795684759,0.0259177937402904,0.939486897381378,1,0,0,1.02497695132607,1
M25131_20260322_cell#311,1,1,1,1,0.016433253935288,0.0197156451099297,1.19974079312395,0,24.8576894092705,0,0.941966133980696,0
M25131_20260322_cell#312,1,1,1,1,0.0378946571162365,0.0403305291808736,1.06428009249867,0,53.3692513669479,0,0.99005589786883,0
M25131_20260322_cell#313,1,0,0,0,0.0346501234602207,0.0345090959414897,0.995929956241196,1,0,0.00103648134445555,0.959541554282899,0
M25131_20260322_cell#314,1,1,1,1,0.0199399633353234,0.0348255886204811,1.74652219940586,0,95.0481087950655,0,0.95400872341594,0
M25131_20260322_cell#315,1,0,1,0,0.0119680270529436,0.0124361538378813,1.03911478331949,1,0,0,0.905191828064719,0
M25131_20260322_cell#316,1,1,1,1,0.0255898915739807,0.0288698151947515,1.12817262672991,0.0117519741639203,42.3449365162125,0,0.977373928640894,0
M25131_20260322_cell#317,1,1,1,1,0.0773071311813133,0.0833712652235155,1.0784421042346,0,208.101587412519,0,0.980079609167903,0
M25131_20260322_cell#318,0,0,0,0,0.0411783546254193,0.0397444156990443,0.965177362247257,1,0,0.999918610263705,0.968833193665999,0
M25131_20260322_cell#319,0,0,0,0,0.0175005552948151,0.0137390725411208,0.785064948492877,1,0,1,0.954904023819454,0
M25131_20260322_cell#320,0,0,0,0,0.0118050992447625,0.0108841967598228,0.921991127236961,1,0,0.504760694178915,0.958807234254522,0
M25131_20260322_cell#321,0,0,1,0,0.011185178314516,0.0114536746711895,1.02400465590477,1,0,0.978212073212376,0.927237932879868,0
M25131_20260322_cell#322,1,1,1,1,0.021464644368714,0.0318880593446298,1.48560855688383,0,73.3119739273068,0,0.922809790264267,0
M25131_20260322_cell#323,1,1,1,1,0.0116566772769821,0.0267175883169316,2.2920415211022,0,78.1312474185729,0,1.02798886473775,1
M25131_20260322_cell#324,1,1,1,1,0.0712784676916822,0.0777817666530093,1.09123791759185,0,52.4208968092808,0,1.0145286558803,0
M25131_20260322_cell#325,1,0,0,0,0.0173552079902824,0.0160488197328367,0.924726441873981,1,0,0,1.01937812179086,1
M25131_20260322_cell#326,1,0,0,0,0.0240488587092706,0.022512272377045,0.936105644313458,1,0,4.76533176252403e-08,0.883355197676528,0
M25131_20260322_cell#327,1,1,1,1,0.0307812239608335,0.0324368183283019,1.05378585236165,0.0137363821914043,22.3731622831418,0,0.952445452443379,0
M25131_20260322_cell#328,0,0,0,0,0.0144694577056518,0.0130098398331519,0.899124217217224,1,0,1,0.80740147669712,0
M25131_20260322_cell#329,1,1,1,1,0.0739209481757159,0.0789924038922911,1.06860647545429,0,67.118374301513,0,0.975828056059853,0
M25131_20260322_cell#330,1,1,1,1,0.0240981637419142,0.0332914306760504,1.3814924254227,0,62.7360431668246,0,0.979172895465895,0
M25131_20260322_cell#331,0,0,0,0,0.0130589777752588,0.0129355868410642,0.990551256283749,1,0,1,0.981295955525044,0
M25131_20260322_cell#332,1,0,0,0,0.0262255994425935,0.0256704702303843,0.978832544383806,1,0,0,0.954298591512367,0
M25131_20260322_cell#333,1,0,1,0,0.0110593836449425,0.0112399506145836,1.01632703733211,1,0,0,1.03593332344353,1
M25131_20260322_cell#334,1,1,1,1,0.016189857749487,0.0191473421763077,1.18267513356715,0,33.3152470369534,0,1.02060787260958,1
M25131_20260322_cell#335,0,0,0,0,0.0366190676523274,0.0320467161356943,0.875137413108263,1,0,1,0.937680584025595,0
M25131_20260322_cell#336,1,0,0,0,0.0531600987154876,0.0514547089906573,0.967919741196163,1,0,0,0.988146178110571,0
M25131_20260322_cell#337,1,0,0,0,0.0388270710586246,0.0366251542194751,0.943289133609258,1,0,0,0.991081951041524,0
M25131_20260322_cell#338,1,0,1,0,0.00409342237586509,0.00487067218055966,1.18987774368882,1,0,0.00091358880480974,0.824048213034087,0
M25131_20260322_cell#339,1,0,0,0,0.00541511564191115,0.00482568392333351,0.89115066832264,1,0,0,0.893104160917511,0
M25131_20260322_cell#340,0,0,0,0,0.00866348250391138,0.00845956030323814,0.976461867317078,1,0,1,0.991701201260671,0
M25131_20260322_cell#341,0,0,0,0,0.0068031081708346,0.00257822737711864,0.378977860174513,1,0,0,1,0
M25131_20260322_cell#342,1,0,0,0,0.0335926826406468,0.0326071664168901,0.970662770987983,1,0,0,0.946979315769649,0
M25131_20260322_cell#343,1,1,1,1,0.105842254447044,0.114531345827724,1.08209473074883,0,132.883332568903,0,1.01211343370512,0
M25131_20260322_cell#344,1,1,1,1,0.0650495437091625,0.0712692928346448,1.09561556885458,0,265.893472779562,0,1.01331930913718,0
M25131_20260322_cell#345,1,1,1,1,0.0125762744285695,0.02634793628837,2.09505099765598,0,91.8289810628598,0,0.986075076244715,0
M25131_20260322_cell#346,1,1,1,1,0.0392568640730119,0.0526437843959421,1.3410083978698,0,78.1299177882854,0,1.10612059879938,1
M25131_20260322_cell#347,1,1,1,1,0.0184270278210006,0.025624318458322,1.39058337064639,0,71.0292556309388,0,0.921559554846831,0
M25131_20260322_cell#348,1,1,1,1,0.0776168977022363,0.091615901719787,1.18036026215909,0,199.098677726874,0,0.999432032031739,0
M25131_20260322_cell#349,0,0,0,0,0.0570365575429492,0.052158687460885,0.914478182201107,1,0,1,0.983134022335249,0
M25131_20260322_cell#350,1,1,1,1,0.0363203103312594,0.0393341484351365,1.08297941499919,0,48.9552665695515,0,1.00526326560905,0
M25131_20260322_cell#351,1,1,1,1,0.074339589107588,0.105028303308085,1.41281791531135,0,212.626119991582,0,0.986155440361905,0
M25131_20260322_cell#352,1,0,0,0,0.0639648483988041,0.0625002850800542,0.977103622451838,1,0,0,0.980474701515932,0
M25131_20260322_cell#353,1,1,1,1,0.134282495927654,0.144100169090592,1.07311208430492,0,212.812720782744,0,1.01813096034818,1
M25131_20260322_cell#354,1,1,1,1,0.0581438976656214,0.0601943953849322,1.03526591442326,0,36.4078577369139,0,0.992943160002236,0
M25131_20260322_cell#355,1,0,0,0,0.016792191662286,0.0157759549342507,0.939481590701604,1,0,0,0.934362669491918,0
M25131_20260322_cell#356,0,0,0,0,4.24257941860893e-07,4.24257941860893e-07,1,1,NaN,1,0.000147843236623278,0
M25131_20260322_cell#357,0,0,0,0,0.0119835509258037,0.0102979787944048,0.859342849057417,1,0,1,1.07233538313236,1
M25131_20260322_cell#358,1,0,0,0,0.0171444192246096,0.0165210430566023,0.963639703401996,1,0,0,0.981497481009009,0
M25131_20260322_cell#359,1,1,1,1,0.0273570160900126,0.0320227315276095,1.17054913526553,0,46.3827295464712,0,1.10645211231225,1
M25131_20260322_cell#360,0,0,0,0,0.0256663798998986,0.0225460013856567,0.878425452813694,1,0,1,0.915537392208827,0
M25131_20260322_cell#361,0,0,0,0,0.0199916653377244,0.0176637656490797,0.883556489701139,1,0,1,0.826057901920265,0
M25131_20260322_cell#362,0,0,0,0,0.00696877768826838,0.00565693219813664,0.811753861464089,1,0,1,0.969719265566024,0
M25131_20260322_cell#363,1,1,1,1,0.00964740387529743,0.0117521753214429,1.2181697245551,5.39527458309763e-06,30.0271668857176,0,1.04044706539399,1
M25131_20260322_cell#364,0,0,0,0,0.0539036376816157,0.049534768745651,0.918950387694248,1,0,0.98896337709736,0.953255733519284,0
M25131_20260322_cell#365,1,0,0,0,0.036488394174892,0.0365150908232075,1.00073164766275,1,0,0,0.994746946043719,0
M25131_20260322_cell#366,0,0,0,0,0.000244175403287516,0.000244175403287516,1,1,NaN,1,1,0
M25131_20260322_cell#367,1,0,0,0,0.0136815916252141,0.0124518186936998,0.910114775736478,1,0,0,1.08019268620224,1
M25131_20260322_cell#368,1,0,0,0,0.0238322868751601,0.0231570257758727,0.971666122398382,1,0,0,0.936811265334687,0
M25131_20260322_cell#369,1,1,1,1,0.0257079300987804,0.0270266231299019,1.05129518502869,0,47.6233506745397,0,0.944928568227734,0
M25131_20260322_cell#370,1,1,1,1,0.0292238569065629,0.032743774955207,1.12044673158298,0,151.894991197702,0,0.919724584145916,0
M25131_20260322_cell#371,1,0,1,0,0.021793077251647,0.0222011653631472,1.01872558458762,0.618001129568014,0,0,0.950481040685181,0
M25131_20260322_cell#372,0,0,0,0,0.0106279684992216,0.0105412726688349,0.991842671495203,0.986641087309847,0,1,0.857769473332881,0
M25131_20260322_cell#373,1,1,1,1,0.00996844625417414,0.015191796421922,1.52398839644249,0,52.5792799360866,0,0.78490729203401,0
M25131_20260322_cell#374,1,1,1,1,0.150526183245251,0.181977951108581,1.20894549496473,0,49.1584416063591,0,0.983519164558593,0
M25131_20260322_cell#375,1,1,1,1,0.00724634022903204,0.0112305858219472,1.54982866757381,0,42.8666608153252,0,1.0575599427759,1
M25131_20260322_cell#376,1,0,0,0,0.00496685672704889,0.0047057413170492,0.947428439282798,1,0,0,0.780112551585619,0
M25131_20260322_cell#377,1,1,1,1,0.0227685016698989,0.0246219262137701,1.08140300889107,0,25.1628816552577,0,0.978026367005825,0
M25131_20260322_cell#378,1,1,1,1,0.0254106013185982,0.0266390154805746,1.04834258530817,0,63.6935802176737,0,0.957274697464409,0
M25131_20260322_cell#379,1,0,0,0,0.0125161792367145,0.0121191493400905,0.968278666427262,1,0,5.44753131492826e-12,0.940027590306922,0
M25131_20260322_cell#380,1,1,1,1,0.0587172484860054,0.065516876211114,1.11580290119911,0,94.5605768622434,0,0.988086060724524,0
M25131_20260322_cell#381,1,1,1,1,0.0666998640902573,0.0760311740679447,1.13989998487944,0,73.9026881001083,0,1.00313661850162,0
M25131_20260322_cell#382,1,1,1,1,0.121108719625746,0.13358874163298,1.10304808807987,0,93.1803208283459,0,0.985201092789874,0
M25131_20260322_cell#383,1,1,1,1,0.0136081599088502,0.0150273072719943,1.1042864996186,1.0368221836643e-09,35.4895337157653,0,0.907418759933093,0
M25131_20260322_cell#384,1,1,1,1,0.0147843575478514,0.0164182293648302,1.11051354864022,0,21.1067824164294,0,0.963673736751572,0
M25131_20260322_cell#385,0,0,0,0,0.0193201658097255,0.018184400981667,0.941213505140481,1,0,1,0.923743916861738,0
M25131_20260322_cell#386,1,1,1,1,0.0458147746808101,0.0589533837228569,1.2867766813999,0,133.480992634395,0,0.986793942805804,0
M25131_20260322_cell#387,1,1,1,1,0.0200578461932543,0.0209346386547544,1.04371319099032,0,27.1832296514249,0,0.940189543679618,0
M25131_20260322_cell#388,1,0,0,0,0.00370265400080931,0.00326745958776753,0.882464196506977,1,0,0,0.868983913766662,0
M25131_20260322_cell#389,1,0,0,0,0.0149812067001556,0.0123381710973917,0.823576587943579,1,0,0,0.879509695380822,0
M25131_20260322_cell#390,1,1,1,1,0.0381362751728093,0.039715186656457,1.04140182743315,0,27.2197611726219,0,0.956305671087219,0
M25131_20260322_cell#391,1,1,1,1,0.178054110012974,0.187586499946391,1.05353647794326,0,97.4099563834647,0,0.99555105317236,0
M25131_20260322_cell#392,1,1,1,1,0.0183960412162854,0.0228832215540868,1.24392097653212,0,28.7611696929417,0,0.977933649060538,0
M25131_20260322_cell#393,1,1,1,1,0.0351303084943956,0.0362225439147231,1.03109097150404,0.0142531496250617,19.2733328954015,0,0.85560470527476,0
